global_step,epoch,train/loss,time/wall_clock_sec,time/step_time_sec,sampler/query_norm,correction/weight_mean,correction/weight_min,correction/weight_max,correction/weight_clipped_frac,lsh/refresh_count,lsh/refresh_time_sec,sampler/p_mean,sampler/p_min,sampler/p_max,sampler/cp_mean,sampler/cpK_mean,sampler/bucket_size_mean,sampler/bucket_size_max,sampler/attempts_mean,sampler/fallback_rate,sampler/probability_clamped_frac,sampler/unique_count,sampler/duplicate_count,sampler/duplicate_frac,sampler/resample_count_mean,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch,sampler/coverage_so_far,lsh/initial_refresh_time_sec,lsh/representation_norm_mean,lsh/representation_norm_std,lsh/representation_cosine_mean,lsh/representation_cosine_drift_mean,lsh/representation_cosine_drift_p95,lsh/bucket_assignment_changed_frac
56,0.4782608695652174,0.5557684302330017,15.331775903701782,0.10716676712036133,0.8032008409500122,1.0,1.0,1.0,0.0,1,0.0,0.006135468141167659,5.635232610673445e-05,0.12882186602277473,0.5001525636039106,0.1252509077593743,590.4375,2330.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.006135468141167659,5.635232610673445e-05,0.12882186602277473,590.4375,0,32,0,0.0,17,15,0.3148854961832061,,,,,,,
57,0.48695652173913045,0.38179492950439453,15.575442790985107,0.10899090766906738,0.8032118082046509,1.0,1.0,1.0,0.0,1,0.0,0.0070127767865431675,5.617628556275581e-05,0.1288181779857315,0.5012600868492932,0.12608337743424636,572.875,2331.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.0070127767865431675,5.617628556275581e-05,0.1288181779857315,572.875,0,32,0,0.0,17,15,0.31897491821155943,,,,,,,
58,0.4956521739130435,0.4151187837123871,15.817790746688843,0.10868024826049805,0.803227961063385,1.0,1.0,1.0,0.0,1,0.0,0.007318317271335002,5.525194795710232e-05,0.1288137735791722,0.5032322896592571,0.12755289252360252,630.3125,2322.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.007318317271335002,5.525194795710232e-05,0.1288137735791722,630.3125,0,32,0,0.0,9,23,0.3227917121046892,,,,,,,
59,0.5043478260869565,0.5928046703338623,16.072635173797607,0.1199793815612793,0.8032457232475281,1.0,1.0,1.0,0.0,1,0.0,0.006369318649429238,6.466776648894265e-05,0.12880987562577387,0.5046883941805518,0.12867840340990427,580.375,2057.0,1.1875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.006369318649429238,6.466776648894265e-05,0.12880987562577387,580.375,0,32,0,0.0,8,24,0.3276990185387132,,,,,,,
60,0.5130434782608696,0.4638203978538513,16.3144052028656,0.11866092681884766,0.8032568693161011,1.0,1.0,1.0,0.0,1,0.0,0.006260022436115195,7.499487853245164e-05,0.12880697365094787,0.5021412512568247,0.12675627561234334,515.09375,1814.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.006260022436115195,7.499487853245164e-05,0.12880697365094787,515.09375,0,32,0,0.0,15,17,0.33287895310796073,,,,,,,
61,0.5217391304347826,0.4796636402606964,16.55921697616577,0.12282228469848633,0.8032717108726501,1.0,1.0,1.0,0.0,1,0.0,0.0058126135648820555,5.652056064431775e-05,0.1288035095783695,0.502620176077119,0.12713588953426552,705.46875,2322.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0058126135648820555,5.652056064431775e-05,0.1288035095783695,705.46875,0,32,0,0.0,12,20,0.33642311886586695,,,,,,,
62,0.5304347826086957,0.614120364189148,16.799200296401978,0.1206061840057373,0.8032873868942261,1.0,1.0,1.0,0.0,1,0.0,0.006006585618890301,6.275259926664481e-05,0.1288000696146303,0.5015017670205038,0.12624766802671936,452.53125,2063.0,1.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.006006585618890301,6.275259926664481e-05,0.1288000696146303,452.53125,0,32,0,0.0,14,18,0.3410577971646674,,,,,,,
63,0.5391304347826087,0.6414250135421753,17.02338194847107,0.10406160354614258,0.8032981753349304,1.0,1.0,1.0,0.0,1,0.0,0.005910775489029235,5.556741008885609e-05,0.1287975121402353,0.5028089587409453,0.1272291784554797,498.90625,2326.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.005910775489029235,5.556741008885609e-05,0.1287975121402353,498.90625,0,32,0,0.0,12,20,0.34596510359869137,,,,,,,
64,0.5478260869565217,0.4533064663410187,17.2783625125885,0.1195211410522461,0.8033031225204468,1.0,1.0,1.0,0.0,1,0.0,0.007800617790783041,6.146122414933912e-05,0.12879579447310888,0.5005092796888446,0.125522955206838,499.9375,2072.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.007800617790783041,6.146122414933912e-05,0.12879579447310888,499.9375,0,32,0,0.0,15,17,0.3495092693565976,,,,,,,
65,0.5565217391304348,0.427474707365036,17.50345206260681,0.10522651672363281,0.803311824798584,1.0,1.0,1.0,0.0,1,0.0,0.0037586918933277865,6.541564286274222e-05,0.04389667482174498,0.5056200427574327,0.12940289843775304,569.28125,2021.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0037586918933277865,6.541564286274222e-05,0.04389667482174498,569.28125,0,32,0,0.0,8,24,0.3530534351145038,,,,,,,
66,0.5652173913043478,0.4560907483100891,17.757074117660522,0.12027525901794434,0.8033252954483032,1.0,1.0,1.0,0.0,1,0.0,0.011752204524409003,5.6264014456648825e-05,0.12879204206392633,0.5034659114615003,0.1277746449702184,418.46875,2330.0,1.1875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.011752204524409003,5.6264014456648825e-05,0.12879204206392633,418.46875,0,32,0,0.0,12,20,0.3568702290076336,,,,,,,
67,0.5739130434782609,0.297574907541275,18.0011203289032,0.12555193901062012,0.8033419251441956,1.0,1.0,1.0,0.0,1,0.0,0.006929243266021949,6.409405102873949e-05,0.1287897972774611,0.5014573521856076,0.1262332706467605,578.875,2014.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.006929243266021949,6.409405102873949e-05,0.1287897972774611,578.875,0,32,0,0.0,13,19,0.3606870229007634,,,,,,,
68,0.5826086956521739,0.5723968744277954,18.228238582611084,0.11217212677001953,0.8033667802810669,1.0,1.0,1.0,0.0,1,0.0,0.0024740250353137185,6.253699372530479e-05,0.03004249055032887,0.5019081927861164,0.12659094261171508,541.1875,2073.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0024740250353137185,6.253699372530479e-05,0.03004249055032887,541.1875,0,32,0,0.0,12,20,0.3653217011995638,,,,,,,
69,0.591304347826087,0.4169173240661621,18.466516971588135,0.11055803298950195,0.8033846616744995,1.0,1.0,1.0,0.0,1,0.0,0.008200138554524224,6.939496333897259e-05,0.12878386786544674,0.5030352255693464,0.12740539777957194,588.40625,1832.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.008200138554524224,6.939496333897259e-05,0.12878386786544674,588.40625,0,32,0,0.0,10,22,0.36886586695747003,,,,,,,
70,0.6,0.41297516226768494,18.711963176727295,0.1163935661315918,0.8034040927886963,1.0,1.0,1.0,0.0,1,0.0,0.005707325594170277,5.689162178399111e-05,0.12878061924278278,0.5046321679262378,0.12861222285521956,613.4375,2328.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.005707325594170277,5.689162178399111e-05,0.12878061924278278,613.4375,0,32,0,0.0,9,23,0.3732279171210469,,,,,,,
71,0.6086956521739131,0.5203993320465088,18.947532415390015,0.11998414993286133,0.8034229278564453,1.0,1.0,1.0,0.0,1,0.0,0.013069891638113607,6.418210366471324e-05,0.12877720192019637,0.4998633012884238,0.12503102898922225,556.375,2065.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.013069891638113607,6.418210366471324e-05,0.12877720192019637,556.375,0,32,0,0.0,16,16,0.3781352235550709,,,,,,,
72,0.6173913043478261,0.6260219812393188,19.184964895248413,0.11782979965209961,0.8034393191337585,1.0,1.0,1.0,0.0,1,0.0,0.006001529006188659,7.720722374204995e-05,0.09774411349130882,0.49817868719829705,0.12377924665289647,381.375,1720.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,21,11,0,0.006001529006188659,7.720722374204995e-05,0.09774411349130882,381.375,0,32,0,0.0,21,11,0.3808615049073064,,,,,,,
73,0.6260869565217392,0.6361325979232788,19.42515468597412,0.11979961395263672,0.8034494519233704,1.0,1.0,1.0,0.0,1,0.0,0.008052274698047156,6.61473373988301e-05,0.12877218560292758,0.5001067893830525,0.125231222465024,608.28125,2013.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.008052274698047156,6.61473373988301e-05,0.12877218560292758,608.28125,0,32,0,0.0,17,15,0.3846782988004362,,,,,,,
74,0.6347826086956522,0.3536575436592102,19.665562391281128,0.11992859840393066,0.8034515380859375,1.0,1.0,1.0,0.0,1,0.0,0.0037013816929540675,4.963132923788812e-05,0.03291835592769815,0.4992989511539053,0.12458685858591223,492.4375,2331.0,1.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,18,14,0,0.0037013816929540675,4.963132923788812e-05,0.03291835592769815,492.4375,0,32,0,0.0,18,14,0.38794983642311887,,,,,,,
75,0.6434782608695652,0.47735363245010376,19.907292366027832,0.12124371528625488,0.803463876247406,1.0,1.0,1.0,0.0,1,0.0,0.005832421477477084,6.426296047151206e-05,0.12876892311684773,0.5012712265017619,0.1260955518072541,653.40625,2065.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.005832421477477084,6.426296047151206e-05,0.12876892311684773,653.40625,0,32,0,0.0,14,18,0.39176663031624864,,,,,,,
76,0.6521739130434783,0.3092355728149414,21.065032720565796,0.12498116493225098,0.8034775257110596,1.0,1.0,1.0,0.0,1,0.0,0.004328360766094002,5.731107880839293e-05,0.03374257888873926,0.5015810140900294,0.12631686245166604,626.6875,2328.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.004328360766094002,5.731107880839293e-05,0.03374257888873926,626.6875,0,32,0,0.0,12,20,0.3936750272628135,,,,,,,
77,0.6608695652173913,0.42923957109451294,21.30618691444397,0.12255978584289551,0.8035019636154175,1.0,1.0,1.0,0.0,1,0.0,0.005567084746213409,5.725180551315056e-05,0.12876356680907614,0.5026907232861537,0.12716328774144145,683.0625,2332.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.005567084746213409,5.725180551315056e-05,0.12876356680907614,683.0625,0,32,0,0.0,12,20,0.3974918211559433,,,,,,,
78,0.6695652173913044,0.3959371745586395,21.547986268997192,0.12177038192749023,0.8035313487052917,1.0,1.0,1.0,0.0,1,0.0,0.0038538839165609233,5.61957391980268e-05,0.044133952075666394,0.5043780546332817,0.12843170586108435,557.5625,2328.0,1.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0038538839165609233,5.61957391980268e-05,0.044133952075666394,557.5625,0,32,0,0.0,10,22,0.3999454743729553,,,,,,,
79,0.6782608695652174,0.39663469791412354,21.793662071228027,0.12577128410339355,0.8035652041435242,1.0,1.0,1.0,0.0,1,0.0,0.0017971311590853887,5.672748173665822e-05,0.029466992849263587,0.5062674260936677,0.12987553543255054,766.3125,2322.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0017971311590853887,5.672748173665822e-05,0.029466992849263587,766.3125,0,32,0,0.0,7,25,0.4034896401308615,,,,,,,
80,0.6869565217391305,0.47586768865585327,22.035982131958008,0.12292027473449707,0.8036025166511536,1.0,1.0,1.0,0.0,1,0.0,0.006482202165587129,5.719274771193895e-05,0.1287507931119089,0.5018553720182028,0.1265732737990728,482.46875,2319.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.006482202165587129,5.719274771193895e-05,0.1287507931119089,482.46875,0,32,0,0.0,12,20,0.4070338058887677,,,,,,,
81,0.6956521739130435,0.3575848937034607,22.278544902801514,0.1229410171508789,0.8036392331123352,1.0,1.0,1.0,0.0,1,0.0,0.008515017540804404,7.17642447498862e-05,0.12874634354290151,0.5016346270481085,0.12635736567428613,515.8125,1832.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.008515017540804404,7.17642447498862e-05,0.12874634354290151,515.8125,0,32,0,0.0,14,18,0.4108505997818975,,,,,,,
82,0.7043478260869566,0.4557735323905945,22.537611961364746,0.13893651962280273,0.8036811351776123,1.0,1.0,1.0,0.0,1,0.0,0.0028137259529581004,5.651903477042704e-05,0.03431988956798136,0.5009431207038402,0.12583763360951192,660.03125,2335.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.0028137259529581004,5.651903477042704e-05,0.03431988956798136,660.03125,0,32,0,0.0,16,16,0.4143947655398037,,,,,,,
83,0.7130434782608696,0.5798735618591309,22.782400846481323,0.1234893798828125,0.8037233352661133,1.0,1.0,1.0,0.0,1,0.0,0.006384349418666162,7.18046800261268e-05,0.12873673196628865,0.5039123790384077,0.1280809624165894,560.15625,1829.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.006384349418666162,7.18046800261268e-05,0.12873673196628865,560.15625,0,32,0,0.0,10,22,0.4193020719738277,,,,,,,
84,0.7217391304347827,0.44995415210723877,23.008376359939575,0.10696911811828613,0.8037554621696472,1.0,1.0,1.0,0.0,1,0.0,0.006241116035753174,6.754486098315145e-05,0.12873317233837983,0.5021367188956221,0.1267443192013437,585.15625,2064.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.006241116035753174,6.754486098315145e-05,0.12873317233837983,585.15625,0,32,0,0.0,14,18,0.42202835332606325,,,,,,,
85,0.7304347826086957,0.3086659014225006,23.26668882369995,0.12278127670288086,0.803786039352417,1.0,1.0,1.0,0.0,1,0.0,0.003605208553227567,5.791411249984343e-05,0.03309451473862044,0.503965592605872,0.12812531394683285,595.71875,2315.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.003605208553227567,5.791411249984343e-05,0.03309451473862044,595.71875,0,32,0,0.0,10,22,0.42584514721919303,,,,,,,
86,0.7391304347826086,0.2398104965686798,23.506980419158936,0.11979413032531738,0.803822934627533,1.0,1.0,1.0,0.0,1,0.0,0.008714607578020114,4.80851829680742e-05,0.1287254514600271,0.5039331923796,0.128050469213572,612.3125,2322.0,1.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.008714607578020114,4.80851829680742e-05,0.1287254514600271,612.3125,0,32,0,0.0,9,23,0.428298800436205,,,,,,,
87,0.7478260869565218,0.25376689434051514,23.754780292510986,0.1261153221130371,0.8038673996925354,1.0,1.0,1.0,0.0,1,0.0,0.005796841930652757,5.752622425323672e-05,0.12872035033684887,0.5048963542481748,0.1288437640356509,672.71875,2327.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.005796841930652757,5.752622425323672e-05,0.12872035033684887,672.71875,0,32,0,0.0,10,22,0.43157033805888767,,,,,,,
88,0.7565217391304347,0.5194298028945923,23.974430799484253,0.10391449928283691,0.803918719291687,1.0,1.0,1.0,0.0,1,0.0,0.006794486917290944,6.623275873652945e-05,0.12871437229160457,0.4986109973688483,0.12414421711557388,504.34375,2073.0,1.21875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,18,14,0,0.006794486917290944,6.623275873652945e-05,0.12871437229160457,504.34375,0,32,0,0.0,18,14,0.43484187568157034,,,,,,,
89,0.7652173913043478,0.3487371504306793,24.23069405555725,0.11905074119567871,0.8039630651473999,1.0,1.0,1.0,0.0,1,0.0,0.0014517967743755585,6.11157673252958e-05,0.011943930013348203,0.5008434494807823,0.1257516544379047,767.4375,2068.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.0014517967743755585,6.11157673252958e-05,0.011943930013348203,767.4375,0,32,0,0.0,15,17,0.43838604143947657,,,,,,,
90,0.7739130434782608,0.33316680788993835,24.46971869468689,0.11773872375488281,0.8040105104446411,1.0,1.0,1.0,0.0,1,0.0,0.008053974952694054,5.6077321680305255e-05,0.12870380165059528,0.4993703959006572,0.1246817156191779,370.0625,2330.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.008053974952694054,5.6077321680305255e-05,0.12870380165059528,370.0625,0,32,0,0.0,16,16,0.44083969465648853,,,,,,,
91,0.782608695652174,0.3716779351234436,24.708874225616455,0.11870670318603516,0.8040627241134644,1.0,1.0,1.0,0.0,1,0.0,0.005806727705643781,5.941846733533987e-05,0.12869791254757354,0.5036248444680194,0.12788638258387225,595.1875,2326.0,1.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005806727705643781,5.941846733533987e-05,0.12869791254757354,595.1875,0,32,0,0.0,11,21,0.44383860414394766,,,,,,,
92,0.7913043478260869,0.47738879919052124,24.948222160339355,0.11681056022644043,0.8041125535964966,1.0,1.0,1.0,0.0,1,0.0,0.005246363064243091,4.842543837671445e-05,0.12869257251676053,0.503345461007012,0.12763880247366616,546.59375,2323.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.005246363064243091,4.842543837671445e-05,0.12869257251676053,546.59375,0,32,0,0.0,12,20,0.4462922573609597,,,,,,,
93,0.8,0.23877687752246857,25.188793659210205,0.11649346351623535,0.8041558861732483,1.0,1.0,1.0,0.0,1,0.0,0.006752136157290789,5.479245685813065e-05,0.12868815763285,0.5041124598061152,0.12824126135889452,540.46875,2322.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.006752136157290789,5.479245685813065e-05,0.12868815763285,540.46875,0,32,0,0.0,10,22,0.44820065430752454,,,,,,,
94,0.808695652173913,0.35355257987976074,25.43414855003357,0.12106895446777344,0.8042019605636597,1.0,1.0,1.0,0.0,1,0.0,0.002823725178027834,5.600795281397476e-05,0.03004456752524093,0.5029118802329564,0.12731646643851302,793.46875,2334.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.002823725178027834,5.600795281397476e-05,0.03004456752524093,793.46875,0,32,0,0.0,9,23,0.4514721919302072,,,,,,,
95,0.8173913043478261,0.3801737427711487,25.678485870361328,0.1218724250793457,0.8042445182800293,1.0,1.0,1.0,0.0,1,0.0,0.009172233606925536,6.327006945872325e-05,0.12867937328593657,0.502075037264438,0.1267103812889169,648.5625,2021.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.009172233606925536,6.327006945872325e-05,0.12867937328593657,648.5625,0,32,0,0.0,14,18,0.4547437295528899,,,,,,,
96,0.8260869565217391,0.293021559715271,25.925166368484497,0.12470149993896484,0.8042842745780945,1.0,1.0,1.0,0.0,1,0.0,0.005209531931568291,4.234837911516363e-05,0.1286755819066248,0.5026197430806769,0.12710438928929704,664.875,2331.0,1.3125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005209531931568291,4.234837911516363e-05,0.1286755819066248,664.875,0,32,0,0.0,11,21,0.45883315158124316,,,,,,,
97,0.8347826086956521,0.5569262504577637,26.150949478149414,0.10531163215637207,0.804325520992279,1.0,1.0,1.0,0.0,1,0.0,0.005000088972683522,5.282538727472868e-05,0.03525687646572848,0.5023415506609764,0.12688866060652115,585.65625,2332.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005000088972683522,5.282538727472868e-05,0.03525687646572848,585.65625,0,32,0,0.0,11,21,0.4618320610687023,,,,,,,
98,0.8434782608695652,0.32502397894859314,26.391196727752686,0.10462355613708496,0.8043513894081116,1.0,1.0,1.0,0.0,1,0.0,0.006026859905735104,6.240387167088896e-05,0.12866888528708198,0.5032372345640681,0.12757727067685276,614.03125,2063.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.006026859905735104,6.240387167088896e-05,0.12866888528708198,614.03125,0,32,0,0.0,11,21,0.4659214830970556,,,,,,,
99,0.8521739130434782,0.26922857761383057,26.646989822387695,0.12026309967041016,0.8043816089630127,1.0,1.0,1.0,0.0,1,0.0,0.008815456293860005,5.681101600390781e-05,0.1286659353579653,0.5037807316890607,0.12796804157557595,561.09375,2323.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.008815456293860005,5.681101600390781e-05,0.1286659353579653,561.09375,0,32,0,0.0,12,20,0.4681025081788441,,,,,,,
100,0.8608695652173913,0.3005012571811676,26.890990734100342,0.12285780906677246,0.804416835308075,1.0,1.0,1.0,0.0,1,0.0,0.0028860623741152067,6.51892313460959e-05,0.033736453724526626,0.5017237447150091,0.12644174455328205,568.5625,2066.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.0028860623741152067,6.51892313460959e-05,0.033736453724526626,568.5625,0,32,0,0.0,16,16,0.47055616139585604,,,,,,,
101,0.8695652173913043,0.35865747928619385,28.03971791267395,0.11215710639953613,0.8044599294662476,1.0,1.0,1.0,0.0,1,0.0,0.008752495955988522,6.232647946073832e-05,0.12865899494163804,0.5021641605001097,0.12680369094104627,466.21875,2070.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.008752495955988522,6.232647946073832e-05,0.12865899494163804,466.21875,0,32,0,0.0,13,19,0.47410032715376227,,,,,,,
102,0.8782608695652174,0.5214095711708069,28.281436681747437,0.11101222038269043,0.8045055866241455,1.0,1.0,1.0,0.0,1,0.0,0.005462120998218706,4.8349470889699284e-05,0.12865521439456584,0.5026905467627132,0.12721145076212753,824.03125,2335.0,1.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.005462120998218706,4.8349470889699284e-05,0.12865521439456584,824.03125,0,32,0,0.0,12,20,0.47737186477644494,,,,,,,
103,0.8869565217391304,0.29713112115859985,28.5357449054718,0.12279486656188965,0.8045440316200256,1.0,1.0,1.0,0.0,1,0.0,0.0012282646266034553,5.7798624217291786e-05,0.011734446348166195,0.5006268980662796,0.12564468250089417,762.53125,2331.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.0012282646266034553,5.7798624217291786e-05,0.011734446348166195,762.53125,0,32,0,0.0,16,16,0.4811886586695747,,,,,,,
104,0.8956521739130435,0.3197351098060608,28.776630640029907,0.12063026428222656,0.8045907020568848,1.0,1.0,1.0,0.0,1,0.0,0.011624400835869984,6.37626704692148e-05,0.1286480764871979,0.5048860829617358,0.1288527686168187,526.40625,1833.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.011624400835869984,6.37626704692148e-05,0.1286480764871979,526.40625,0,32,0,0.0,10,22,0.4830970556161396,,,,,,,
105,0.9043478260869565,0.4586896300315857,29.00642704963684,0.1080176830291748,0.8046404719352722,1.0,1.0,1.0,0.0,1,0.0,0.0017246860711820145,5.798933654415755e-05,0.01603530724566757,0.4995067711811252,0.1247726704660377,735.59375,2335.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,18,14,0,0.0017246860711820145,5.798933654415755e-05,0.01603530724566757,735.59375,0,32,0,0.0,18,14,0.4860959651035987,,,,,,,
106,0.9130434782608695,0.5221385359764099,29.266114473342896,0.12491440773010254,0.8046845197677612,1.0,1.0,1.0,0.0,1,0.0,0.002296224600041499,6.30436359162885e-05,0.019347148189930944,0.5051218545910456,0.12898332202751284,744.65625,2063.0,1.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.002296224600041499,6.30436359162885e-05,0.019347148189930944,744.65625,0,32,0,0.0,7,25,0.4904580152671756,,,,,,,
107,0.9217391304347826,0.3728787899017334,29.50885033607483,0.12312746047973633,0.8047155737876892,1.0,1.0,1.0,0.0,1,0.0,0.005219486708535284,5.65586276879696e-05,0.12863786876925992,0.5021632890170503,0.1267676223857381,725.09375,2334.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005219486708535284,5.65586276879696e-05,0.12863786876925992,725.09375,0,32,0,0.0,11,21,0.49345692475463465,,,,,,,
108,0.9304347826086956,0.39927995204925537,29.751862049102783,0.12134695053100586,0.8047513961791992,1.0,1.0,1.0,0.0,1,0.0,0.0016462202165726093,6.369263994181373e-05,0.013427803443487624,0.49804271604621086,0.12370928417313816,459.90625,2016.0,1.21875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,19,13,0,0.0016462202165726093,6.369263994181373e-05,0.013427803443487624,459.90625,0,32,0,0.0,19,13,0.4964558342420938,,,,,,,
109,0.9391304347826087,0.3155907094478607,29.995371341705322,0.12288689613342285,0.8047898411750793,1.0,1.0,1.0,0.0,1,0.0,0.013212248567267083,5.56707161234161e-05,0.12863171538977916,0.5033854374306688,0.12769970210933157,644.46875,2321.0,1.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.013212248567267083,5.56707161234161e-05,0.12863171538977916,644.46875,0,32,0,0.0,13,19,0.49863685932388224,,,,,,,
110,0.9478260869565217,0.3887154161930084,30.239970207214355,0.12410545349121094,0.8048284649848938,1.0,1.0,1.0,0.0,1,0.0,0.004767221077042673,4.9362399063395724e-05,0.044099816693163076,0.5011021832157766,0.1259390852187638,595.375,2328.0,1.3125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.004767221077042673,4.9362399063395724e-05,0.044099816693163076,595.375,0,32,0,0.0,16,16,0.5008178844056707,,,,,,,
111,0.9565217391304348,0.44895392656326294,30.48520803451538,0.12419724464416504,0.8048668503761292,1.0,1.0,1.0,0.0,1,0.0,0.0069624140269603915,5.616079077871355e-05,0.11208113283962619,0.5015009268899312,0.12627572429268136,605.71875,2318.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0069624140269603915,5.616079077871355e-05,0.11208113283962619,605.71875,0,32,0,0.0,13,19,0.5051799345692476,,,,,,,
112,0.9652173913043478,0.4099609851837158,30.72911500930786,0.12157583236694336,0.8048996329307556,1.0,1.0,1.0,0.0,1,0.0,0.006792687022684637,5.576634611078734e-05,0.12862344063251896,0.49994223646555636,0.12509642640491614,541.5,2327.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.006792687022684637,5.576634611078734e-05,0.12862344063251896,541.5,0,32,0,0.0,15,17,0.5084514721919302,,,,,,,
113,0.9739130434782609,0.5009973645210266,30.958325147628784,0.10831189155578613,0.8049284219741821,1.0,1.0,1.0,0.0,1,0.0,0.007598417235812399,5.5780825183354384e-05,0.12862157812505737,0.501921667990082,0.12656992682212623,619.625,2323.0,1.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.007598417235812399,5.5780825183354384e-05,0.12862157812505737,619.625,0,32,0,0.0,13,19,0.5109051254089422,,,,,,,
