global_step,epoch,train/loss,time/wall_clock_sec,time/step_time_sec,sampler/query_norm,correction/weight_mean,correction/weight_min,correction/weight_max,correction/weight_clipped_frac,lsh/refresh_count,lsh/refresh_time_sec,sampler/p_mean,sampler/p_min,sampler/p_max,sampler/cp_mean,sampler/cpK_mean,sampler/bucket_size_mean,sampler/bucket_size_max,sampler/attempts_mean,sampler/fallback_rate,sampler/probability_clamped_frac,sampler/unique_count,sampler/duplicate_count,sampler/duplicate_frac,sampler/resample_count_mean,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch,sampler/coverage_so_far,lsh/initial_refresh_time_sec,lsh/representation_norm_mean,lsh/representation_norm_std,lsh/representation_cosine_mean,lsh/representation_cosine_drift_mean,lsh/representation_cosine_drift_p95,lsh/bucket_assignment_changed_frac
56,0.4782608695652174,0.23248901963233948,15.444087028503418,0.1043393611907959,0.8040322065353394,1.0,1.0,1.0,0.0,1,0.0,0.005327012309777251,2.9940930447747557e-05,0.03712010437501774,0.5007114372096364,0.031598067896907,123.5,1124.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.005327012309777251,2.9940930447747557e-05,0.03712010437501774,123.5,0,32,0,0.0,17,15,0.17202835332606325,,,,,,,
57,0.48695652173913045,0.15498243272304535,15.688151121139526,0.10650515556335449,0.8040708303451538,1.0,1.0,1.0,0.0,1,0.0,0.005774266851295373,3.19341872810691e-05,0.037117733355214594,0.5061417135247884,0.0333300123266918,117.875,1122.0,1.4375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.005774266851295373,3.19341872810691e-05,0.037117733355214594,117.875,0,32,0,0.0,9,23,0.173391494002181,,,,,,,
58,0.4956521739130435,0.37504488229751587,15.93236780166626,0.10268902778625488,0.8041111826896667,1.0,1.0,1.0,0.0,1,0.0,0.0033743187768730263,3.1316532258066665e-05,0.03573783204180084,0.504680121586142,0.03284308283842098,145.46875,1114.0,1.46875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0033743187768730263,3.1316532258066665e-05,0.03573783204180084,145.46875,0,32,0,0.0,10,22,0.1766630316248637,,,,,,,
59,0.5043478260869565,0.19137586653232574,16.187289237976074,0.11469292640686035,0.8041466474533081,1.0,1.0,1.0,0.0,1,0.0,0.006111171796865492,2.9226175784838987e-05,0.03711327658214082,0.5022388431813245,0.032079764271710186,173.84375,1120.0,1.5,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.006111171796865492,2.9226175784838987e-05,0.03711327658214082,173.84375,0,32,0,0.0,13,19,0.17857142857142858,,,,,,,
60,0.5130434782608696,0.14519183337688446,16.41546130180359,0.10069108009338379,0.8041819930076599,1.0,1.0,1.0,0.0,1,0.0,0.005776502586433693,3.133649779320902e-05,0.034445462403042415,0.5044519276112065,0.032757502006478194,114.53125,1120.0,1.59375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005776502586433693,3.133649779320902e-05,0.034445462403042415,114.53125,0,32,0,0.0,11,21,0.18047982551799346,,,,,,,
61,0.5217391304347826,0.1974892020225525,16.66492199897766,0.1089780330657959,0.8042208552360535,1.0,1.0,1.0,0.0,1,0.0,0.007449409765640984,3.0973648441162754e-05,0.035731999328264916,0.5022151190411076,0.03207271943515895,135.96875,1125.0,1.5,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.007449409765640984,3.0973648441162754e-05,0.035731999328264916,135.96875,0,32,0,0.0,16,16,0.18238822246455835,,,,,,,
62,0.5304347826086957,0.09484994411468506,16.904189825057983,0.10776090621948242,0.8042601943016052,1.0,1.0,1.0,0.0,1,0.0,0.006616246616928408,3.2149296382961623e-05,0.03444483480497731,0.5058817662028798,0.03323372003158645,116.5625,1124.0,1.875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.006616246616928408,3.2149296382961623e-05,0.03444483480497731,116.5625,0,32,0,0.0,10,22,0.18402399127589966,,,,,,,
63,0.5391304347826087,0.0848286896944046,17.177103757858276,0.10815215110778809,0.8043026924133301,1.0,1.0,1.0,0.0,1,0.0,0.004284307631586535,4.66308966543409e-05,0.03211249463926802,0.5048517350350892,0.03286777706499244,123.4375,693.0,1.625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.004284307631586535,4.66308966543409e-05,0.03211249463926802,123.4375,0,32,0,0.0,9,23,0.1862050163576881,,,,,,,
64,0.5478260869565217,0.10951335728168488,17.432872772216797,0.12128353118896484,0.8043480515480042,1.0,1.0,1.0,0.0,1,0.0,0.006109117709972612,5.0154703909739546e-05,0.03710262766802927,0.5049404381093461,0.03293782701192806,79.5625,690.0,1.46875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.006109117709972612,5.0154703909739546e-05,0.03710262766802927,79.5625,0,32,0,0.0,11,21,0.1875681570338059,,,,,,,
65,0.5565217391304348,0.18528300523757935,17.67323899269104,0.1148078441619873,0.8043962121009827,1.0,1.0,1.0,0.0,1,0.0,0.005115432213203347,7.750430445801239e-05,0.03572384697482499,0.5027190974063915,0.032200005372238986,111.40625,432.0,1.8125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005115432213203347,7.750430445801239e-05,0.03572384697482499,111.40625,0,32,0,0.0,11,21,0.18974918211559433,,,,,,,
66,0.5652173913043478,0.18260619044303894,17.91885256767273,0.11695265769958496,0.8044432401657104,1.0,1.0,1.0,0.0,1,0.0,0.007424760852807626,7.420886405465017e-05,0.035721875913620554,0.5051589310548502,0.03297305053724828,86.0,433.0,1.6875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.007424760852807626,7.420886405465017e-05,0.035721875913620554,86.0,0,32,0,0.0,10,22,0.19138495092693567,,,,,,,
67,0.5739130434782609,0.2724018692970276,18.16235637664795,0.11714553833007812,0.8044873476028442,1.0,1.0,1.0,0.0,1,0.0,0.006305887640744832,4.597367636569576e-05,0.028387259650388644,0.5018811862343329,0.03193186368701758,74.125,693.0,1.5625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.006305887640744832,4.597367636569576e-05,0.028387259650388644,74.125,0,32,0,0.0,15,17,0.193020719738277,,,,,,,
68,0.5826086956521739,0.073450967669487,18.404081106185913,0.11816716194152832,0.8045276999473572,1.0,1.0,1.0,0.0,1,0.0,0.006933397232183896,2.9474110743105756e-05,0.03709432538680764,0.5050576242341767,0.0329776472410011,121.4375,1118.0,1.96875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.006933397232183896,2.9474110743105756e-05,0.03709432538680764,121.4375,0,32,0,0.0,11,21,0.1941112322791712,,,,,,,
69,0.591304347826087,0.04983968287706375,18.650187730789185,0.12117719650268555,0.8045710921287537,1.0,1.0,1.0,0.0,1,0.0,0.005094771013700957,2.793840637204447e-05,0.03709238817947331,0.5077469532267613,0.03381830880805929,138.84375,1117.0,1.65625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,4,28,0,0.005094771013700957,2.793840637204447e-05,0.03709238817947331,138.84375,0,32,0,0.0,4,28,0.195474372955289,,,,,,,
70,0.6,0.06189165264368057,18.891306161880493,0.11829638481140137,0.8046160936355591,1.0,1.0,1.0,0.0,1,0.0,0.004829800638378644,4.650757075188141e-05,0.033255117777142906,0.5044964711101181,0.032742576381491265,135.90625,693.0,1.5,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.004829800638378644,4.650757075188141e-05,0.033255117777142906,135.90625,0,32,0,0.0,8,24,0.19765539803707743,,,,,,,
71,0.6086956521739131,0.13143950700759888,19.128612756729126,0.11465811729431152,0.8046633005142212,1.0,1.0,1.0,0.0,1,0.0,0.0042830414324924685,2.5722856865307185e-05,0.03444073580747109,0.5038945522900675,0.032597558142702564,118.71875,1124.0,1.5625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0042830414324924685,2.5722856865307185e-05,0.03444073580747109,118.71875,0,32,0,0.0,12,20,0.1990185387131952,,,,,,,
72,0.6173913043478261,0.31501996517181396,19.372641563415527,0.11117887496948242,0.8047105073928833,1.0,1.0,1.0,0.0,1,0.0,0.005684040950240244,3.10939410281108e-05,0.037086300838597736,0.5020748540630904,0.03202849633955121,141.84375,1124.0,1.84375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.005684040950240244,3.10939410281108e-05,0.037086300838597736,141.84375,0,32,0,0.0,15,17,0.20174482006543076,,,,,,,
73,0.6260869565217392,0.11634453386068344,19.61531114578247,0.11727118492126465,0.8047505617141724,1.0,1.0,1.0,0.0,1,0.0,0.005510153781178752,7.647160692743574e-05,0.03708509129930083,0.5053055423251488,0.03305502320391193,79.6875,431.0,2.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.005510153781178752,7.647160692743574e-05,0.03708509129930083,79.6875,0,32,0,0.0,10,22,0.20310796074154852,,,,,,,
74,0.6347826086956522,0.16197271645069122,19.857484102249146,0.11604809761047363,0.8047894239425659,1.0,1.0,1.0,0.0,1,0.0,0.005833722974044537,5.0697303413539586e-05,0.030597814220805097,0.5009971115151426,0.03167082629569247,69.53125,693.0,1.53125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.005833722974044537,5.0697303413539586e-05,0.030597814220805097,69.53125,0,32,0,0.0,15,17,0.2044711014176663,,,,,,,
75,0.6434782608695652,0.08518099784851074,20.100265741348267,0.11673402786254883,0.8048279881477356,1.0,1.0,1.0,0.0,1,0.0,0.00719918756233531,2.85214661811366e-05,0.03708289574020357,0.5042430052188424,0.03271238373018763,86.90625,1121.0,1.84375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.00719918756233531,2.85214661811366e-05,0.03708289574020357,86.90625,0,32,0,0.0,13,19,0.2050163576881134,,,,,,,
76,0.6521739130434783,0.3208288252353668,21.299919605255127,0.12720918655395508,0.8048691153526306,1.0,1.0,1.0,0.0,1,0.0,0.004439994582247334,2.9945165434383635e-05,0.03443918603770698,0.5027043939697764,0.03219868468211636,99.6875,1120.0,1.71875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.004439994582247334,2.9945165434383635e-05,0.03443918603770698,99.6875,0,32,0,0.0,12,20,0.2063794983642312,,,,,,,
77,0.6608695652173913,0.10654952377080917,21.540541648864746,0.12135100364685059,0.8049042224884033,1.0,1.0,1.0,0.0,1,0.0,0.005531857678638855,2.920183039820247e-05,0.037080258145692886,0.5053870585943285,0.03305252691126066,102.90625,1118.0,1.875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.005531857678638855,2.920183039820247e-05,0.037080258145692886,102.90625,0,32,0,0.0,9,23,0.20719738276990185,,,,,,,
78,0.6695652173913044,0.15905210375785828,21.79885172843933,0.13444018363952637,0.8049405813217163,1.0,1.0,1.0,0.0,1,0.0,0.006158569792545973,2.5510223197975504e-05,0.035704000256502014,0.5049075713803757,0.03291634961050391,79.5625,1120.0,1.90625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.006158569792545973,2.5510223197975504e-05,0.035704000256502014,79.5625,0,32,0,0.0,10,22,0.20856052344601964,,,,,,,
79,0.6782608695652174,0.08408920466899872,22.044584035873413,0.12086963653564453,0.8049749732017517,1.0,1.0,1.0,0.0,1,0.0,0.007822028485669243,2.6377744943520117e-05,0.037077554323749824,0.5035351197494231,0.032477598299805704,90.3125,1125.0,1.71875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.007822028485669243,2.6377744943520117e-05,0.037077554323749824,90.3125,0,32,0,0.0,11,21,0.20965103598691384,,,,,,,
80,0.6869565217391305,0.08133241534233093,22.288338899612427,0.11971068382263184,0.8050110340118408,1.0,1.0,1.0,0.0,1,0.0,0.006093400227549039,2.5086781852397044e-05,0.0370761126917112,0.5044321914226904,0.032750511932886986,103.03125,1123.0,2.3125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.006093400227549039,2.5086781852397044e-05,0.0370761126917112,103.03125,0,32,0,0.0,11,21,0.21128680479825518,,,,,,,
81,0.6956521739130435,0.04260552302002907,22.52987504005432,0.11793398857116699,0.8050491809844971,1.0,1.0,1.0,0.0,1,0.0,0.00670458831458003,7.340021067922506e-05,0.037074654936859165,0.5034087675105591,0.0324476246055666,45.0,431.0,1.65625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.00670458831458003,7.340021067922506e-05,0.037074654936859165,45.0,0,32,0,0.0,13,19,0.2123773173391494,,,,,,,
82,0.7043478260869566,0.07048150897026062,22.772470235824585,0.11903214454650879,0.805088996887207,1.0,1.0,1.0,0.0,1,0.0,0.007751469994595065,4.550143022605197e-05,0.037073181486229005,0.5048155128015213,0.0328712957744789,95.34375,691.0,1.8125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.007751469994595065,4.550143022605197e-05,0.037073181486229005,95.34375,0,32,0,0.0,9,23,0.21374045801526717,,,,,,,
83,0.7130434782608696,0.03198618441820145,23.014082670211792,0.11818480491638184,0.805128276348114,1.0,1.0,1.0,0.0,1,0.0,0.004637225854504682,7.89110141797986e-05,0.0356973859074794,0.5057664095761294,0.033200743104781154,59.125,433.0,1.53125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.004637225854504682,7.89110141797986e-05,0.0356973859074794,59.125,0,32,0,0.0,8,24,0.21455834242093785,,,,,,,
84,0.7217391304347827,0.11690863966941833,23.257065057754517,0.11861395835876465,0.8051681518554688,1.0,1.0,1.0,0.0,1,0.0,0.006251520880377328,7.964252463359891e-05,0.03707024451396662,0.5051933212327026,0.032999850240801196,74.40625,432.0,1.5625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.006251520880377328,7.964252463359891e-05,0.03707024451396662,74.40625,0,32,0,0.0,10,22,0.21619411123227916,,,,,,,
85,0.7304347826086957,0.14451830089092255,23.501590967178345,0.1206369400024414,0.8052050471305847,1.0,1.0,1.0,0.0,1,0.0,0.006320474668275528,2.9799446544510926e-05,0.037069030723113405,0.5039122168253378,0.03261185048871584,157.15625,1125.0,1.84375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.006320474668275528,2.9799446544510926e-05,0.037069030723113405,157.15625,0,32,0,0.0,11,21,0.21864776444929115,,,,,,,
86,0.7391304347826086,0.14330695569515228,23.73679542541504,0.11217093467712402,0.8052375316619873,1.0,1.0,1.0,0.0,1,0.0,0.00618863902080833,4.872586903912877e-05,0.03443482174075353,0.5006009962114233,0.031553596360853156,60.90625,694.0,1.75,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.00618863902080833,4.872586903912877e-05,0.03443482174075353,60.90625,0,32,0,0.0,15,17,0.2197382769901854,,,,,,,
87,0.7478260869565218,0.1481768786907196,23.987030744552612,0.11955976486206055,0.8052684664726257,1.0,1.0,1.0,0.0,1,0.0,0.003841217851308188,2.8790136772833944e-05,0.029303911462066862,0.5037724639436132,0.032541725321700875,132.25,1121.0,1.59375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.003841217851308188,2.8790136772833944e-05,0.029303911462066862,132.25,0,32,0,0.0,11,21,0.22110141766630317,,,,,,,
88,0.7565217391304347,0.055328547954559326,24.228347539901733,0.11787271499633789,0.8052963018417358,1.0,1.0,1.0,0.0,1,0.0,0.006646472882900963,4.964758169018686e-05,0.0370670078105808,0.5076541205114513,0.0338044239540764,104.59375,692.0,1.5,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.006646472882900963,4.964758169018686e-05,0.0370670078105808,104.59375,0,32,0,0.0,7,25,0.22273718647764448,,,,,,,
89,0.7652173913043478,0.40695920586586,24.471648931503296,0.11849212646484375,0.805325984954834,1.0,1.0,1.0,0.0,1,0.0,0.005185845893473867,4.553960157503218e-05,0.03443403303362908,0.5008975534434292,0.03162442954374522,108.75,693.0,1.6875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.005185845893473867,4.553960157503218e-05,0.03443403303362908,108.75,0,32,0,0.0,15,17,0.22410032715376227,,,,,,,
90,0.7739130434782608,0.16323041915893555,24.71392846107483,0.11781120300292969,0.8053420186042786,1.0,1.0,1.0,0.0,1,0.0,0.003227264740277914,4.933517654334942e-05,0.03706659515601912,0.5055655533825735,0.03312557513455372,80.5625,691.0,1.59375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.003227264740277914,4.933517654334942e-05,0.03706659515601912,80.5625,0,32,0,0.0,9,23,0.22546346782988005,,,,,,,
91,0.782608695652174,0.11054614931344986,24.95647668838501,0.1179041862487793,0.8053602576255798,1.0,1.0,1.0,0.0,1,0.0,0.006703184981767292,2.8409513129294472e-05,0.03443404885971404,0.5058798394145985,0.03321981105901213,121.90625,1119.0,1.75,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.006703184981767292,2.8409513129294472e-05,0.03443404885971404,121.90625,0,32,0,0.0,8,24,0.22655398037077426,,,,,,,
92,0.7913043478260869,0.11580075323581696,25.202725410461426,0.12129521369934082,0.8053811192512512,1.0,1.0,1.0,0.0,1,0.0,0.004775074238138318,4.546231943399055e-05,0.035691846965877363,0.5059909983101604,0.03324806099111603,110.09375,689.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.004775074238138318,4.546231943399055e-05,0.035691846965877363,110.09375,0,32,0,0.0,8,24,0.2281897491821156,,,,,,,
93,0.8,0.09206558763980865,25.44555139541626,0.12071800231933594,0.8054046034812927,1.0,1.0,1.0,0.0,1,0.0,0.005722341534368653,3.002616635875153e-05,0.03436802972977543,0.5045276167490329,0.032828662615462106,82.46875,1120.0,1.71875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.005722341534368653,3.002616635875153e-05,0.03436802972977543,82.46875,0,32,0,0.0,12,20,0.2292802617230098,,,,,,,
94,0.808695652173913,0.1420605480670929,25.6910400390625,0.1221921443939209,0.8054299354553223,1.0,1.0,1.0,0.0,1,0.0,0.004664504198926906,3.072030342778218e-05,0.037063750068872955,0.5048466286699811,0.032870144707426184,116.125,1124.0,1.65625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.004664504198926906,3.072030342778218e-05,0.037063750068872955,116.125,0,32,0,0.0,8,24,0.2300981461286805,,,,,,,
95,0.8173913043478261,0.12924474477767944,25.932584524154663,0.1194605827331543,0.8054533004760742,1.0,1.0,1.0,0.0,1,0.0,0.0048483796656877964,2.8606251754191516e-05,0.037062942688814056,0.5048098021439893,0.03285277966567191,97.5,1122.0,1.46875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0048483796656877964,2.8606251754191516e-05,0.037062942688814056,97.5,0,32,0,0.0,10,22,0.2311886586695747,,,,,,,
96,0.8260869565217391,0.07999677211046219,26.174872636795044,0.12011098861694336,0.80547696352005,1.0,1.0,1.0,0.0,1,0.0,0.006618270670559533,4.832588230495982e-05,0.037062203808287134,0.5055120762706735,0.03309868208814062,62.96875,691.0,1.5,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.006618270670559533,4.832588230495982e-05,0.037062203808287134,62.96875,0,32,0,0.0,9,23,0.23227917121046893,,,,,,,
97,0.8347826086956521,0.11937335133552551,26.4155912399292,0.11790871620178223,0.8055030703544617,1.0,1.0,1.0,0.0,1,0.0,0.006034011032379524,2.9539963497039076e-05,0.037061490887199476,0.5019835986084394,0.03198954585311453,85.78125,1123.0,1.9375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.006034011032379524,2.9539963497039076e-05,0.037061490887199476,85.78125,0,32,0,0.0,13,19,0.23336968375136313,,,,,,,
98,0.8434782608695652,0.11968610435724258,26.658674240112305,0.11815738677978516,0.8055289387702942,1.0,1.0,1.0,0.0,1,0.0,0.005728814131665703,4.4706587214777524e-05,0.035687487807555714,0.5051336726258165,0.03297933122105601,92.34375,694.0,2.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.005728814131665703,4.4706587214777524e-05,0.035687487807555714,92.34375,0,32,0,0.0,12,20,0.23418756815703382,,,,,,,
99,0.8521739130434782,0.13818322122097015,26.908303260803223,0.12450075149536133,0.8055543899536133,1.0,1.0,1.0,0.0,1,0.0,0.004612858125152539,2.9817830359090114e-05,0.03706074352313518,0.5044255861127371,0.03275502303616548,182.25,1122.0,1.65625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.004612858125152539,2.9817830359090114e-05,0.03706074352313518,182.25,0,32,0,0.0,9,23,0.2366412213740458,,,,,,,
100,0.8608695652173913,0.24565136432647705,27.149966955184937,0.1196293830871582,0.8055790066719055,1.0,1.0,1.0,0.0,1,0.0,0.004988150291075782,3.0315725226506144e-05,0.03443182545266299,0.5023265069941731,0.032075632714888405,111.625,1125.0,1.71875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.004988150291075782,3.0315725226506144e-05,0.03443182545266299,111.625,0,32,0,0.0,13,19,0.23773173391494,,,,,,,
101,0.8695652173913043,0.10799974203109741,28.357443809509277,0.13829255104064941,0.805598258972168,1.0,1.0,1.0,0.0,1,0.0,0.005632270085009828,4.8928989810002864e-05,0.03568706680097586,0.5020329269614293,0.031985718938023544,107.875,694.0,1.625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.005632270085009828,4.8928989810002864e-05,0.03568706680097586,107.875,0,32,0,0.0,15,17,0.23882224645583425,,,,,,,
102,0.8782608695652174,0.06539168953895569,28.609107732772827,0.12885403633117676,0.8056188821792603,1.0,1.0,1.0,0.0,1,0.0,0.007208088735338367,2.9977763672263255e-05,0.037060509150261337,0.5014320940312011,0.03182000213335545,90.375,1123.0,1.78125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.007208088735338367,2.9977763672263255e-05,0.037060509150261337,90.375,0,32,0,0.0,16,16,0.2390948745910578,,,,,,,
103,0.8869565217391304,0.124086394906044,28.85381507873535,0.12185049057006836,0.8056401014328003,1.0,1.0,1.0,0.0,1,0.0,0.006627747801460051,4.968607293447809e-05,0.034431440039209116,0.5043313834262917,0.032743163713680225,91.53125,694.0,1.59375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.006627747801460051,4.968607293447809e-05,0.034431440039209116,91.53125,0,32,0,0.0,12,20,0.24073064340239914,,,,,,,
104,0.8956521739130435,0.02835261821746826,29.104788780212402,0.12881040573120117,0.8056601285934448,1.0,1.0,1.0,0.0,1,0.0,0.004163420619838857,2.9276486496280177e-05,0.01487171959905421,0.5054747454455333,0.033086435786108676,161.9375,1124.0,1.5625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.004163420619838857,2.9276486496280177e-05,0.01487171959905421,161.9375,0,32,0,0.0,9,23,0.2420937840785169,,,,,,,
105,0.9043478260869565,0.16733293235301971,29.34833073616028,0.12275004386901855,0.8056829571723938,1.0,1.0,1.0,0.0,1,0.0,0.00543084285694591,5.025798043886555e-05,0.03706003657996735,0.5047412189659254,0.032870539958939196,116.3125,694.0,1.53125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.00543084285694591,5.025798043886555e-05,0.03706003657996735,116.3125,0,32,0,0.0,9,23,0.24400218102508178,,,,,,,
106,0.9130434782608695,0.11217744648456573,29.59281086921692,0.12223505973815918,0.8057016730308533,1.0,1.0,1.0,0.0,1,0.0,0.00540970340832622,4.8218985908614146e-05,0.033245545728530536,0.5059191329415924,0.03324887040504916,71.40625,687.0,1.5625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.00540970340832622,4.8218985908614146e-05,0.033245545728530536,71.40625,0,32,0,0.0,9,23,0.24454743729552889,,,,,,,
107,0.9217391304347826,0.026638271287083626,29.83655881881714,0.12010049819946289,0.805719792842865,1.0,1.0,1.0,0.0,1,0.0,0.006163009866595544,2.9257641199173107e-05,0.03443094084984564,0.5021688635065076,0.03202609599998615,88.3125,1119.0,1.65625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.006163009866595544,2.9257641199173107e-05,0.03443094084984564,88.3125,0,32,0,0.0,15,17,0.24563794983642312,,,,,,,
108,0.9304347826086956,0.23840069770812988,30.084482431411743,0.12451839447021484,0.8057405352592468,1.0,1.0,1.0,0.0,1,0.0,0.006965272423956771,7.573124004720387e-05,0.03705916971765658,0.5037104731603559,0.03255042223335604,54.875,432.0,1.53125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.006965272423956771,7.573124004720387e-05,0.03705916971765658,54.875,0,32,0,0.0,14,18,0.24645583424209377,,,,,,,
109,0.9391304347826087,0.18967992067337036,30.32608914375305,0.11176085472106934,0.8057528138160706,1.0,1.0,1.0,0.0,1,0.0,0.0033095266175298954,3.041776778463713e-05,0.0293137195566461,0.5047893679395296,0.03287103792990778,125.9375,1120.0,1.78125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0033095266175298954,3.041776778463713e-05,0.0293137195566461,125.9375,0,32,0,0.0,10,22,0.24890948745910577,,,,,,,
110,0.9478260869565217,0.07134837657213211,30.56932544708252,0.11060404777526855,0.8057609796524048,1.0,1.0,1.0,0.0,1,0.0,0.008348743853130471,2.9321946240065143e-05,0.035685357608535646,0.5034571219278249,0.032454263962221744,89.875,1121.0,1.625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.008348743853130471,2.9321946240065143e-05,0.035685357608535646,89.875,0,32,0,0.0,14,18,0.24972737186477645,,,,,,,
111,0.9565217391304348,0.1849927306175232,30.829177141189575,0.1260073184967041,0.8057723045349121,1.0,1.0,1.0,0.0,1,0.0,0.00387975416358176,3.0441844275384314e-05,0.0370584840659833,0.5062707223127054,0.03334724982168852,269.53125,1125.0,1.8125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.00387975416358176,3.0441844275384314e-05,0.0370584840659833,269.53125,0,32,0,0.0,8,24,0.25218102508178847,,,,,,,
112,0.9652173913043478,0.13020791113376617,31.072213172912598,0.12380003929138184,0.8057801127433777,1.0,1.0,1.0,0.0,1,0.0,0.0074826305354618455,8.2006281195244e-05,0.03436261723024134,0.5049094353007724,0.03295349236660199,43.46875,432.0,1.5625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0074826305354618455,8.2006281195244e-05,0.03436261723024134,43.46875,0,32,0,0.0,12,20,0.252453653217012,,,,,,,
113,0.9739130434782609,0.026065457612276077,31.317078828811646,0.12608838081359863,0.8057861924171448,1.0,1.0,1.0,0.0,1,0.0,0.005421383901627182,3.0505665297952932e-05,0.034362809080224925,0.5031259972689227,0.032326107240052124,134.78125,1118.0,1.65625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.005421383901627182,3.0505665297952932e-05,0.034362809080224925,134.78125,0,32,0,0.0,13,19,0.25272628135223557,,,,,,,
